tract,Name,City,State,Teenage_Birth_Rate_women_only_rP_gF_p50
36005022401,Bronx County, NY,,0.1328
36081002800,Queens County, NY,,0.1328
36081050800,Queens County, NY,,0.1327
36047077200,Kings County, NY,,0.1326
36047021700,Kings County, NY,,0.1326
36047051200,Kings County, NY,,0.1326
34017018702,Hoboken, NJ,,0.1323
34017000300,The Heights, Jersey City, NJ,0.1321
36047043100,Kings County, NY,,0.1321
34017015600,West New York, NJ,,0.1319
36061011500,Hell's Kitchen, New York, NY,0.1319
36047008800,Kings County, NY,,0.1316
34023003203,Woodbridge Township, NJ,,0.1311
36081040000,Queens County, NY,,0.1308
36081028300,Queens County, NY,,0.1306
36047068200,Kings County, NY,,0.1306
34017032400,West New York, NJ,,0.1305
36081030904,Queens County, NY,,0.1305
34039032500,Hillside, NJ,,0.1304
36047119800,Kings County, NY,,0.1303
34017014300,North Bergen, NJ,,0.1302
36047074000,Kings County, NY,,0.13
34003015500,Englewood, NJ,,0.13
36047099000,Kings County, NY,,0.1297
34017020000,Secaucus, NJ,,0.1296
36085007500,Richmond County, NY,,0.1296
36081044602,Queens County, NY,,0.1295
34017014000,North Bergen, NJ,,0.1294
36047044300,Kings County, NY,,0.1293
36081122702,Queens County, NY,,0.1292
34013016700,Montclair, NJ,,0.1292
36005035600,Bronx County, NY,,0.1291
34039035700,Rahway, NJ,,0.1289
36061018300,Upper West Side, New York, NY,0.1288
36047102800,Kings County, NY,,0.1287
36061004000,Lower Manhattan, New York, NY,0.1286
36005009600,Bronx County, NY,,0.1285
36081059800,Queens County, NY,,0.1285
36081059600,Queens County, NY,,0.1284
34017018100,Weehawken, NJ,,0.1279
36047016000,Kings County, NY,,0.1278
36081086400,Queens County, NY,,0.1276
36081058700,Queens County, NY,,0.1272
36081061800,Queens County, NY,,0.1269
36005035100,Bronx County, NY,,0.1268
34013019600,Maplewood, NJ,,0.1265
36061015200,Upper East Side, New York, NY,0.1262
36047114201,Kings County, NY,,0.126
34023002401,Colonia, Woodbridge Township, NJ,0.1259
34031124700,Clifton, NJ,,0.1258
36061002800,Alphabet City, New York, NY,0.1257
36061000202,Lower Manhattan, New York, NY,0.1256
34031124900,Clifton, NJ,,0.1256
34017017300,Union City, NJ,,0.1255
36059404800,South Floral Park, NY,,0.1254
36081043701,Queens County, NY,,0.1251
34039031801,Elizabeth, NJ,,0.125
36081044302,Queens County, NY,,0.1247
36081051000,Queens County, NY,,0.1247
34017010700,Constable Hook, Bayonne, NJ,0.1247
36047099200,Kings County, NY,,0.1246
36081044601,Queens County, NY,,0.1246
36081084000,Queens County, NY,,0.1244
34023000502,Piscataway Township, NJ,,0.1244
36047101000,Kings County, NY,,0.1242
36081043702,Queens County, NY,,0.1242
36047000700,Kings County, NY,,0.1241
34013015900,Bloomfield, NJ,,0.1239
36061000201,Lower Manhattan, New York, NY,0.1239
36081012000,Queens County, NY,,0.1237
36005005600,Bronx County, NY,,0.1237
36047073800,Kings County, NY,,0.1237
36061016500,Upper West Side, New York, NY,0.1237
36085001700,Richmond County, NY,,0.1235
36061014200,Upper East Side, New York, NY,0.1233
34031175704,Passaic, NJ,,0.1233
34017016400,Union City, NJ,,0.1231
36081005400,Queens County, NY,,0.1231
34023002000,Metuchen, NJ,,0.123
36061006600,Midtown, New York, NY,0.1229
34017013500,Harrison, NJ,,0.1229
34017010800,Constable Hook, Bayonne, NJ,0.1228
34023002200,Metuchen, NJ,,0.1227
36081103202,Queens County, NY,,0.1225
34017000100,The Heights, Jersey City, NJ,0.1225
34017007500,Downtown Jersey City, Jersey City, NJ,0.1225
36047051100,Kings County, NY,,0.1224
36085017300,Richmond County, NY,,0.1224
36061017500,Upper West Side, New York, NY,0.1224
34013014600,Belleville, NJ,,0.1223
34013014400,Belleville, NJ,,0.1222
34017004000,West Side, Jersey City, NJ,0.1221
36081003300,Queens County, NY,,0.122
36059412900,Baldwin, NY,,0.122
34035051700,North Plainfield, NJ,,0.1218
36047012902,Kings County, NY,,0.1217
34023002902,Woodbridge, Woodbridge Township, NJ,0.1217
36081035300,Queens County, NY,,0.1214
36047015100,Kings County, NY,,0.1213
34031124800,Clifton, NJ,,0.1212
36047100400,Kings County, NY,,0.1209
36061002100,Lower Manhattan, New York, NY,0.1209
34013019800,Maplewood, NJ,,0.1209
34023003500,Carteret, NJ,,0.1209
36081084900,Queens County, NY,,0.1207
36005023703,Bronx County, NY,,0.1207
36081084500,Queens County, NY,,0.1206
36047016100,Kings County, NY,,0.1206
36061006700,Lower Manhattan, New York, NY,0.1206
34035052001,North Plainfield, NJ,,0.1205
34017000500,The Heights, Jersey City, NJ,0.1203
36005020601,Bronx County, NY,,0.1202
36047152200,Kings County, NY,,0.1201
36081056700,Queens County, NY,,0.12
36081125700,Queens County, NY,,0.12
36061020300,Upper Manhattan, New York, NY,0.12
36081003800,Queens County, NY,,0.1198
36047022800,Kings County, NY,,0.1197
36081060600,Queens County, NY,,0.1196
36085000800,Richmond County, NY,,0.1196
34013016900,Montclair, NJ,,0.1193
36081002000,Queens County, NY,,0.1192
34013017900,West Orange, NJ,,0.119
34023001200,Highland Park, NJ,,0.1188
34017019200,Hoboken, NJ,,0.1188
36047099400,Kings County, NY,,0.1188
36047078000,Kings County, NY,,0.1186
36061000600,Lower East Side, New York, NY,0.1186
36081065600,Queens County, NY,,0.1185
36081016600,Queens County, NY,,0.1185
36047016700,Kings County, NY,,0.1184
36085013400,Richmond County, NY,,0.1183
36061013100,Midtown, New York, NY,0.1182
34023009100,Port Reading, Woodbridge Township, NJ,0.1182
36047067200,Kings County, NY,,0.1181
36047012801,Kings County, NY,,0.1181
36047052000,Kings County, NY,,0.1181
36047016900,Kings County, NY,,0.1181
34013017000,Montclair, NJ,,0.1179
36061016900,Upper West Side, New York, NY,0.1178
34013019500,Maplewood, NJ,,0.1177
36081022001,Queens County, NY,,0.1177
36081055800,Queens County, NY,,0.1176
36081068300,Queens County, NY,,0.1176
36081030903,Queens County, NY,,0.1174
34023003001,Woodbridge, Woodbridge Township, NJ,0.1174
36005023302,Bronx County, NY,,0.1173
36081009100,Queens County, NY,,0.1171
36047100600,Kings County, NY,,0.1168
34039032600,Union, NJ,,0.1168
34039034700,Linden, NJ,,0.1168
36081061301,Queens County, NY,,0.1166
34003015100,Englewood, NJ,,0.1165
36081033900,Queens County, NY,,0.1164
36047101800,Kings County, NY,,0.1162
36047012100,Kings County, NY,,0.116
36081005500,Queens County, NY,,0.1154
36081058300,Queens County, NY,,0.1154
34017010600,Constable Hook, Bayonne, NJ,0.1153
36059416401,Long Beach, NY,,0.1149
34031124500,Clifton, NJ,,0.1148
36047045300,Kings County, NY,,0.1147
36047004300,Kings County, NY,,0.1147
36047034100,Kings County, NY,,0.1147
36005028100,Bronx County, NY,,0.1146
36081013000,Queens County, NY,,0.1142
36081046700,Queens County, NY,,0.1138
34013016800,Montclair, NJ,,0.1138
36047036400,Kings County, NY,,0.1137
36005016600,Bronx County, NY,,0.1136
34017013000,Kearny, NJ,,0.1135
36081053500,Queens County, NY,,0.1129
34013019000,South Orange, NJ,,0.1129
36081012400,Queens County, NY,,0.1129
36061001300,Lower Manhattan, New York, NY,0.1129
36081004401,Queens County, NY,,0.1128
36085030301,Richmond County, NY,,0.1126
36085003300,Richmond County, NY,,0.1125
34039036100,Winfield, NJ,,0.1124
36061018700,Bloomingdale, New York, NY,0.1122
36081010600,Queens County, NY,,0.1121
36005036502,Bronx County, NY,,0.112
36061011900,Midtown, New York, NY,0.112
36081055400,Queens County, NY,,0.1118
34017010500,Bayonne, NJ,,0.1118
36081011600,Queens County, NY,,0.1118
34013018000,West Orange, NJ,,0.1117
36047022400,Kings County, NY,,0.1114
34027040804,Montville, NJ,,0.1113
34031124323,Clifton, NJ,,0.1113
34013014700,Belleville, NJ,,0.1112
34023008900,Edison, NJ,,0.1111
36047050400,Kings County, NY,,0.1108
36047067400,Kings County, NY,,0.1108
36085011202,Richmond County, NY,,0.1108
36081045000,Queens County, NY,,0.1106
36081001800,Queens County, NY,,0.1106
34017017900,Weehawken, NJ,,0.1105
34003046200,Ridgefield Park, NJ,,0.1104
34031175801,Passaic, NJ,,0.1103
34003023601,Hackensack, NJ,,0.1103
36047067000,Kings County, NY,,0.1103
36061018100,Upper West Side, New York, NY,0.1102
34003023402,Hackensack, NJ,,0.1101
36081046500,Queens County, NY,,0.1099
36047043700,Kings County, NY,,0.1097
36047065000,Kings County, NY,,0.1094
36047012901,Kings County, NY,,0.1094
36047102200,Kings County, NY,,0.1094
34017007600,Downtown Jersey City, Jersey City, NJ,0.1092
36005026602,Bronx County, NY,,0.1091
36081046900,Queens County, NY,,0.1091
36059409800,Elmont, NY,,0.1091
36047045800,Kings County, NY,,0.109
36047067800,Kings County, NY,,0.109
36059414502,Freeport, NY,,0.109
34013000500,Upper Roseville, Newark, NJ,0.1089
36081004001,Queens County, NY,,0.1089
34017007400,The Waterfront, Jersey City, NJ,0.1089
36047048400,Kings County, NY,,0.1088
34023002701,Avenel, Woodbridge Township, NJ,0.1088
36081007700,Queens County, NY,,0.1087
36047076200,Kings County, NY,,0.1086
36081021400,Queens County, NY,,0.1086
34023001902,Edison, NJ,,0.1086
36061006900,Lower Manhattan, New York, NY,0.1085
34017016800,Union City, NJ,,0.1084
34013014500,Belleville, NJ,,0.1083
34017014800,North Bergen, NJ,,0.1083
34003054600,Teaneck, NJ,,0.1082
36005030100,Bronx County, NY,,0.1082
36047015500,Kings County, NY,,0.108
36061028300,Fort George, New York, NY,0.108
36061031704,Lower Manhattan, New York, NY,0.108
36059407900,East Meadow, NY,,0.1078
36081000200,Queens County, NY,,0.1077
36085024700,Richmond County, NY,,0.1076
34003021500,Garfield, NJ,,0.1076
36047017100,Kings County, NY,,0.1074
36081023000,Queens County, NY,,0.107
36005024600,Bronx County, NY,,0.1064
34023001805,Edison, NJ,,0.1062
36047059300,Kings County, NY,,0.1062
36081018501,Queens County, NY,,0.1062
36061003800,East Village, New York, NY,0.1062
34017013600,Harrison, NJ,,0.106
36005013800,Bronx County, NY,,0.106
34031124321,Clifton, NJ,,0.106
36061009300,Midtown, New York, NY,0.106
34013014300,Belleville, NJ,,0.1059
36005032600,Bronx County, NY,,0.1057
36005019400,Bronx County, NY,,0.1056
36081053401,Queens County, NY,,0.1056
36081003600,Queens County, NY,,0.1056
36061019100,Bloomingdale, New York, NY,0.1055
36081012200,Queens County, NY,,0.1054
36085014100,Richmond County, NY,,0.1054
34023001413,Edison, NJ,,0.1053
34023000802,South Plainfield, NJ,,0.1053
36047013200,Kings County, NY,,0.1051
36047075000,Kings County, NY,,0.1049
36047021400,Kings County, NY,,0.1046
34017011500,Constable Hook, Bayonne, NJ,0.1046
34013015100,Bloomfield, NJ,,0.1046
34013017700,West Orange, NJ,,0.1046
36081116100,Queens County, NY,,0.1046
36081012602,Queens County, NY,,0.1044
34031264102,Woodland Park, NJ,,0.1043
36085020100,Richmond County, NY,,0.1043
36005012901,Bronx County, NY,,0.1042
36059407301,Uniondale, NY,,0.1042
36081001600,Queens County, NY,,0.1037
36047013700,Kings County, NY,,0.1035
36047097000,Kings County, NY,,0.1034
36081010500,Queens County, NY,,0.1032
36061025500,Upper Manhattan, New York, NY,0.1031
34017014900,North Bergen, NJ,,0.103
36081014100,Queens County, NY,,0.103
36061007300,Lower Manhattan, New York, NY,0.103
34017018000,Weehawken, NJ,,0.1029
36081037100,Queens County, NY,,0.1028
36047010800,Kings County, NY,,0.1028
36047000900,Kings County, NY,,0.1025
36081050500,Queens County, NY,,0.1023
36061003700,Lower Manhattan, New York, NY,0.1023
36081062500,Queens County, NY,,0.1022
36081002600,Queens County, NY,,0.1022
36081027100,Queens County, NY,,0.102
34023001100,Highland Park, NJ,,0.1019
34003012001,East Rutherford, NJ,,0.1017
36059413500,Baldwin, NY,,0.1017
36061018500,Upper West Side, New York, NY,0.1017
36081023200,Queens County, NY,,0.1016
34035052002,North Plainfield, NJ,,0.1015
34031124200,Clifton, NJ,,0.1014
36081018700,Queens County, NY,,0.1013
36061016700,Upper West Side, New York, NY,0.1013
34023009000,Avenel, Woodbridge Township, NJ,0.1013
34017014400,North Bergen, NJ,,0.1013
34017014700,North Bergen, NJ,,0.1012
36081055200,Queens County, NY,,0.1012
36005031600,Bronx County, NY,,0.1011
34023001903,Edison, NJ,,0.1008
36047056500,Kings County, NY,,0.1008
34013014200,Belleville, NJ,,0.1008
36081014202,Queens County, NY,,0.1008
34013013600,Nutley, NJ,,0.1007
34013000400,Upper Roseville, Newark, NJ,0.1006
36081040100,Queens County, NY,,0.1001
36047029600,Kings County, NY,,0.1
34039038400,Scotch Plains, NJ,,0.0998
36085011402,Richmond County, NY,,0.0997
36047033600,Kings County, NY,,0.0997
36059301300,Port Washington, NY,,0.0997
36081023600,Queens County, NY,,0.0997
36059412800,South Hempstead, NY,,0.0997
34023002805,Woodbridge, Woodbridge Township, NJ,0.0996
36005031800,Bronx County, NY,,0.0993
36047033100,Kings County, NY,,0.0992
36061001402,Lower Manhattan, New York, NY,0.0991
36047033500,Kings County, NY,,0.099
34003021300,Garfield, NJ,,0.099
34013016500,Montclair, NJ,,0.099
36061006500,Lower Manhattan, New York, NY,0.0989
36061005502,Lower Manhattan, New York, NY,0.0988
36081033700,Queens County, NY,,0.0987
36047047700,Kings County, NY,,0.0985
34003021400,Garfield, NJ,,0.0983
34027041702,Lake Hiawatha, Parsippany-Troy Hills, NJ,0.0981
36081043200,Queens County, NY,,0.0981
34023002603,Iselin, Woodbridge Township, NJ,0.098
34013015800,Bloomfield, NJ,,0.098
36047069200,Kings County, NY,,0.0978
36047049400,Kings County, NY,,0.0977
36081045400,Queens County, NY,,0.0972
36081062700,Queens County, NY,,0.0972
34039033700,Roselle Park, NJ,,0.097
36081016100,Queens County, NY,,0.0969
36081014400,Queens County, NY,,0.0969
34027041100,Boonton, NJ,,0.0968
34023001002,South Plainfield, NJ,,0.0968
36047059000,Kings County, NY,,0.0967
36061031703,Lower Manhattan, New York, NY,0.0967
36059411000,Inwood, NY,,0.0966
34017000600,The Heights, Jersey City, NJ,0.0964
36047119000,Kings County, NY,,0.0964
36081010400,Queens County, NY,,0.0963
34039032700,Union, NJ,,0.0962
36047049000,Kings County, NY,,0.0962
36081045200,Queens County, NY,,0.096
36047003000,Kings County, NY,,0.096
34013007900,Ironbound District, Newark, NJ,0.096
36081015600,Queens County, NY,,0.096
34023003700,Carteret, NJ,,0.0959
36081029700,Queens County, NY,,0.0958
36085013203,Richmond County, NY,,0.0958
36085004700,Richmond County, NY,,0.0958
36081011800,Queens County, NY,,0.0957
34017012700,Kearny, NJ,,0.0956
36061023801,Roosevelt Island, New York, NY,0.0955
36081028900,Queens County, NY,,0.0953
34039038500,Scotch Plains, NJ,,0.0951
34023003102,Woodbridge Township, NJ,,0.0951
36081049500,Queens County, NY,,0.0947
34023001702,Edison, NJ,,0.0947
36081161700,Queens County, NY,,0.0946
36059517301,Glen Cove, NY,,0.0946
34023005100,New Brunswick, NJ,,0.0942
36059301800,Manhasset, NY,,0.0942
36047015300,Kings County, NY,,0.0941
36061006400,Gramercy Park, New York, NY,0.0941
34017016300,Union City, NJ,,0.0938
34003030300,Lodi, NJ,,0.0936
36061030700,Inwood, New York, NY,0.0935
34039032100,Elizabeth, NJ,,0.0935
34023001417,Edison, NJ,,0.0934
34017011200,Constable Hook, Bayonne, NJ,0.0929
36081000800,Queens County, NY,,0.0928
36059409900,Valley Stream, NY,,0.0926
36081032900,Queens County, NY,,0.0926
34027041200,Mountain Lakes, NJ,,0.0923
36059413100,Oceanside, NY,,0.0923
36061008100,Midtown, New York, NY,0.0922
36061013800,Upper East Side, New York, NY,0.0921
36047011600,Kings County, NY,,0.0921
36081083800,Queens County, NY,,0.092
36005031200,Bronx County, NY,,0.0919
34039033900,Roselle Park, NJ,,0.0919
36047013300,Kings County, NY,,0.0918
36081040200,Queens County, NY,,0.0917
34023002605,Colonia, Woodbridge Township, NJ,0.0916
34023003401,Sewaren, Woodbridge Township, NJ,0.0911
34017010100,Bayonne, NJ,,0.0911
36081005800,Queens County, NY,,0.091
36047041402,Kings County, NY,,0.091
34031175601,Passaic, NJ,,0.0908
36047053000,Kings County, NY,,0.0907
36081077903,Queens County, NY,,0.0906
34003023401,Hackensack, NJ,,0.0906
36081048000,Queens County, NY,,0.0905
34023000902,South Plainfield, NJ,,0.0904
36061012700,Midtown, New York, NY,0.0904
36061009200,Midtown, New York, NY,0.0903
36061002602,Alphabet City, New York, NY,0.0902
34013007400,Newark, NJ,,0.0901
36005031000,Bronx County, NY,,0.09
36081041300,Queens County, NY,,0.09
36061001800,Lower Manhattan, New York, NY,0.09
34013006900,Ironbound District, Newark, NJ,0.09
34003023301,Hackensack, NJ,,0.0899
36081045700,Queens County, NY,,0.0898
36081020800,Queens County, NY,,0.0897
36061027300,Upper Manhattan, New York, NY,0.0897
36047043200,Kings County, NY,,0.0897
36047009000,Kings County, NY,,0.0897
36081056400,Queens County, NY,,0.0895
36081006501,Queens County, NY,,0.0895
36081007500,Queens County, NY,,0.0894
36047033300,Kings County, NY,,0.0894
36085029102,Richmond County, NY,,0.0893
36081059300,Queens County, NY,,0.0892
36081058500,Queens County, NY,,0.0892
36081092500,Queens County, NY,,0.0892
36059412302,Rockville Centre, NY,,0.0892
36081001000,Queens County, NY,,0.0891
36081115500,Queens County, NY,,0.0891
36081085500,Queens County, NY,,0.089
36081084602,Queens County, NY,,0.0889
36059416801,Long Beach, NY,,0.0888
36059519300,Hicksville, Hicksville, NY,0.0886
36047057500,Kings County, NY,,0.0886
36061003400,Alphabet City, New York, NY,0.0885
36047056300,Kings County, NY,,0.0885
34039037601,Springfield Township, NJ,,0.0884
36081027900,Queens County, NY,,0.0884
36081028500,Queens County, NY,,0.0881
36059410300,Valley Stream, NY,,0.0881
36085007400,Richmond County, NY,,0.0878
36047048200,Kings County, NY,,0.0876
36061007000,Kips Bay, New York, NY,0.0876
34017013700,East Newark, NJ,,0.0875
36005024400,Bronx County, NY,,0.0874
36081024700,Queens County, NY,,0.0874
36081032700,Queens County, NY,,0.0874
36059406201,West Hempstead, NY,,0.0872
36005024800,Bronx County, NY,,0.0872
34039035000,Linden, NJ,,0.0868
36047054500,Kings County, NY,,0.0868
36047053400,Kings County, NY,,0.0868
34003057101,Wallington, NJ,,0.0865
34017002000,Journal Square, Jersey City, NJ,0.0864
36059518000,Oyster Bay, NY,,0.0864
36005025000,Bronx County, NY,,0.0863
36081028700,Queens County, NY,,0.0862
36047048600,Kings County, NY,,0.0861
34023003201,Woodbridge Township, NJ,,0.0859
34017016600,Union City, NJ,,0.0858
34039033200,Union, NJ,,0.0858
34039037800,Summit, NJ,,0.0858
36081014500,Queens County, NY,,0.0857
34031264101,Woodland Park, NJ,,0.0856
36047064800,Kings County, NY,,0.0854
36047029200,Kings County, NY,,0.0854
36047011400,Kings County, NY,,0.0852
36081046600,Queens County, NY,,0.0852
34023001505,Edison, NJ,,0.0852
36119005702,New Rochelle, NY,,0.0851
36085017007,Richmond County, NY,,0.0851
36059405301,Franklin Square, NY,,0.0848
36061015601,Upper East Side, New York, NY,0.0847
36047026800,Kings County, NY,,0.0847
36047039400,Kings County, NY,,0.0846
36081048400,Queens County, NY,,0.0846
36081020500,Queens County, NY,,0.0844
36081022002,Queens County, NY,,0.0844
36081027700,Queens County, NY,,0.0844
34003021200,Garfield, NJ,,0.0843
34003023602,Hackensack, NJ,,0.0842
36047004500,Kings County, NY,,0.0839
34017015002,Guttenberg, NJ,,0.0839
34013017301,West Orange, NJ,,0.0838
36081047800,Queens County, NY,,0.0837
36047049200,Kings County, NY,,0.0835
36047049500,Kings County, NY,,0.0833
36081006202,Queens County, NY,,0.0832
36047028800,Kings County, NY,,0.0831
36081009600,Queens County, NY,,0.0831
36081046800,Queens County, NY,,0.0831
36081010200,Queens County, NY,,0.083
34039034900,Linden, NJ,,0.0828
36081003200,Queens County, NY,,0.0826
34035051900,North Plainfield, NJ,,0.0825
36047042800,Kings County, NY,,0.0822
36047057000,Kings County, NY,,0.0822
36061008700,Midtown, New York, NY,0.0821
36059517802,Locust Valley, NY,,0.0821
34017012800,Kearny, NJ,,0.082
36061008000,Midtown, New York, NY,0.082
36005015200,Bronx County, NY,,0.082
34023000603,Piscataway Township, NJ,,0.082
36081054200,Queens County, NY,,0.082
36081015700,Queens County, NY,,0.0818
36047063600,Kings County, NY,,0.0818
36081010000,Queens County, NY,,0.0817
36081044800,Queens County, NY,,0.0816
36081006100,Queens County, NY,,0.0816
36005026601,Bronx County, NY,,0.0814
34023001803,Edison, NJ,,0.0812
36047078400,Kings County, NY,,0.0811
36081021200,Queens County, NY,,0.0808
36061005400,Midtown, New York, NY,0.0807
36059304002,Westbury, NY,,0.0807
36059416702,Long Beach, NY,,0.0806
36047000100,Kings County, NY,,0.0806
36059405100,Elmont, NY,,0.0805
34027041000,Boonton, NJ,,0.0805
36061019900,Upper Manhattan, New York, NY,0.0805
34023002101,Metuchen, NJ,,0.0805
36061013400,Lenox Hill, New York, NY,0.0803
36081007300,Queens County, NY,,0.0802
36047042000,Kings County, NY,,0.0801
36047006700,Kings County, NY,,0.08
34013017500,West Orange, NJ,,0.08
34017014600,North Bergen, NJ,,0.08
36081122701,Queens County, NY,,0.0799
36047040000,Kings County, NY,,0.0798
34017015500,West New York, NJ,,0.0798
34017001201,The Heights, Jersey City, NJ,0.0798
36059413804,Baldwin, NY,,0.0795
34013019300,South Orange, NJ,,0.0795
36059405000,Elmont, NY,,0.0794
36081009400,Queens County, NY,,0.0794
34003057200,Wallington, NJ,,0.0793
36061013900,Hell's Kitchen, New York, NY,0.0793
34017016700,Union City, NJ,,0.0793
34031124322,Clifton, NJ,,0.0793
34003054500,Teaneck, NJ,,0.0792
36081047600,Queens County, NY,,0.0789
36047023400,Kings County, NY,,0.0787
36081092900,Queens County, NY,,0.0787
36061015900,Lincoln Square, New York, NY,0.0786
36059410400,Valley Stream, NY,,0.0786
36059416201,Island Park, NY,,0.0784
36061009800,Midtown, New York, NY,0.0784
36081011900,Queens County, NY,,0.0782
36059413700,Baldwin, NY,,0.0782
36081013800,Queens County, NY,,0.0781
34003023200,Hackensack, NJ,,0.078
36081093402,Queens County, NY,,0.078
34003019203,Fort Lee, NJ,,0.078
34031223801,Totowa, NJ,,0.0779
36047009400,Kings County, NY,,0.0778
36005026400,Bronx County, NY,,0.0777
34003023302,Hackensack, NJ,,0.0777
34013007300,Ironbound District, Newark, NJ,0.0777
36081025900,Queens County, NY,,0.0776
36047036200,Kings County, NY,,0.0775
36005029700,Bronx County, NY,,0.0774
34013021802,West Caldwell, NJ,,0.0773
36081014900,Queens County, NY,,0.0773
36005029302,Bronx County, NY,,0.0773
36005030000,Bronx County, NY,,0.0773
36047058600,Kings County, NY,,0.0772
36081005700,Queens County, NY,,0.0772
36081006201,Queens County, NY,,0.0771
34017013200,Kearny, NJ,,0.0771
34039033300,Union, NJ,,0.0771
34017002900,McGinley Square, Jersey City, NJ,0.077
36085011401,Richmond County, NY,,0.077
34003006300,Cliffside Park, NJ,,0.0769
36085018701,Richmond County, NY,,0.0769
34003030100,Lodi, NJ,,0.0768
36081049700,Queens County, NY,,0.0767
34039033000,Union, NJ,,0.0767
36081018900,Queens County, NY,,0.0766
36081077907,Queens County, NY,,0.0765
34023001901,Edison, NJ,,0.0763
36047015900,Kings County, NY,,0.0763
36047042200,Kings County, NY,,0.0762
36081025301,Queens County, NY,,0.0761
34023003101,Metuchen, NJ,,0.076
34003041301,Palisades Park, NJ,,0.0758
36047003600,Kings County, NY,,0.0757
36081025100,Queens County, NY,,0.0757
36059409000,Levittown, NY,,0.0755
34017001900,Journal Square, Jersey City, NJ,0.0755
36061017300,Upper West Side, New York, NY,0.0754
36081028100,Queens County, NY,,0.0753
36081069701,Queens County, NY,,0.0753
34039038601,Scotch Plains, NJ,,0.0753
34017007200,Downtown Jersey City, Hoboken, NJ,0.0752
36081016900,Queens County, NY,,0.0752
36081046100,Queens County, NY,,0.0752
34023001600,Edison, NJ,,0.0752
36047022600,Kings County, NY,,0.0751
36047006800,Kings County, NY,,0.075
36085012806,Richmond County, NY,,0.075
36047010200,Kings County, NY,,0.0749
34031124402,Clifton, NJ,,0.0747
36047040800,Kings County, NY,,0.0746
36047051700,Kings County, NY,,0.0746
34013019400,Maplewood, NJ,,0.0746
36085011201,Richmond County, NY,,0.0743
34017007700,Newport, Jersey City, NJ,0.0742
36047049800,Kings County, NY,,0.0742
36005015800,Bronx County, NY,,0.0742
36047021600,Kings County, NY,,0.0741
36081071100,Queens County, NY,,0.0741
34039037700,Summit, NJ,,0.0736
36081060100,Queens County, NY,,0.0736
36059303201,Garden City Park, NY,,0.0735
36081059500,Queens County, NY,,0.0735
36047040400,Kings County, NY,,0.0733
36061012100,Hell's Kitchen, New York, NY,0.0731
36081162100,Queens County, NY,,0.073
36005018400,Bronx County, NY,,0.0729
36047036600,Kings County, NY,,0.0729
34039032901,Union, NJ,,0.0726
36081005900,Queens County, NY,,0.0724
36081011000,Queens County, NY,,0.0719
36081144700,Queens County, NY,,0.0718
36047007000,Kings County, NY,,0.0717
36047069601,Kings County, NY,,0.0716
36081074500,Queens County, NY,,0.0716
36081126500,Queens County, NY,,0.0716
36047058200,Kings County, NY,,0.0716
34023002500,Iselin, Woodbridge Township, NJ,0.0714
34017012400,Kearny, NJ,,0.0713
36059413600,Baldwin, NY,,0.0713
34017013100,Kearny, NJ,,0.0712
34023001504,Edison, NJ,,0.0712
36047064600,Kings County, NY,,0.0711
36059413002,Oceanside, NY,,0.0711
36047050000,Kings County, NY,,0.0711
36085002002,Richmond County, NY,,0.0709
36081003900,Queens County, NY,,0.0709
34003030400,Lodi, NJ,,0.0708
34017015700,West New York, NJ,,0.0707
36047038800,Kings County, NY,,0.0707
34023002604,Iselin, Woodbridge Township, NJ,0.0706
36081008800,Queens County, NY,,0.0706
36047015000,Kings County, NY,,0.0705
34013015300,Bloomfield, NJ,,0.0705
36059406001,West Hempstead, NY,,0.0704
36047039800,Kings County, NY,,0.0704
36081061900,Queens County, NY,,0.0704
34017016500,Union City, NJ,,0.0704
36047062200,Kings County, NY,,0.0704
34003030200,Lodi, NJ,,0.0704
34017012600,Kearny, NJ,,0.0703
36081029100,Queens County, NY,,0.0702
36059302200,Roslyn Heights, NY,,0.0701
36085000300,Richmond County, NY,,0.0701
36081048100,Queens County, NY,,0.0699
36081030902,Queens County, NY,,0.0699
34017012900,Kearny, NJ,,0.0698
36081085900,Queens County, NY,,0.0697
36081045600,Queens County, NY,,0.0697
34017001000,The Heights, Jersey City, NJ,0.0696
36081002200,Queens County, NY,,0.0696
36081047000,Queens County, NY,,0.0694
36059301000,Sands Point, NY,,0.0694
34003054300,Teaneck, NJ,,0.0694
36061003200,Lower Manhattan, New York, NY,0.0693
36119005701,New Rochelle, NY,,0.0691
36081059900,Queens County, NY,,0.0691
36059301500,Plandome, NY,,0.0691
34039033100,Union, NJ,,0.0689
34023001502,Edison, NJ,,0.0689
36061008200,Midtown, New York, NY,0.0688
36081091900,Queens County, NY,,0.0687
36081026902,Queens County, NY,,0.0687
36081086300,Queens County, NY,,0.0687
34017016000,West New York, NJ,,0.0686
36081062300,Queens County, NY,,0.0685
36061010300,Midtown, New York, NY,0.0683
36059405200,Elmont, NY,,0.0682
36047005100,Kings County, NY,,0.0681
36047021200,Kings County, NY,,0.068
36059410500,Valley Stream, NY,,0.0679
36047028400,Kings County, NY,,0.0678
36047053900,Kings County, NY,,0.0678
36047005400,Kings County, NY,,0.0676
36047020800,Kings County, NY,,0.0676
36061001501,Lower Manhattan, New York, NY,0.0676
36061028100,Fort George, New York, NY,0.0675
34003046300,Ridgefield Park, NJ,,0.0674
